holc_id,holc_grade,Can_P,Sum_poptot,Sum_whiten,Sum_blackn,Sum_asiann,Sum_latinx,Sum_pop25,Sum_lesshs,Sum_hsdeg,Sum_bachup,Sum_occ,Sum_ownocc,Sum_rentoc,Sum_povsta,Sum_povbel,city,grade,pcan,pwhitenh,pblacknh,pasiannh,platinx,plesshs,pbachup,pown,ppov,pmin
D11,D,13.659102,45716,3290,13099,845,27591,26943,11360,13748,1835,14682,6218,8464,43509,21959,Philadelphia,D,13.659102,7.1966052,28.652988,1.8483682,60.35305,42.163086,6.8106742,42.351177,50.470016,92.803398
D12,D,14.87424,60309,14738,38748,2155,3225,39901,6063,20742,13096,25243,9828,15415,58809,21912,Philadelphia,D,14.87424,24.437481,64.249115,3.5732644,5.3474607,15.195107,32.821232,38.933567,37.259602,75.562515
D13,D,12.044697,31519,10660,17707,909,1361,23405,3303,10452,9650,14204,7116,7088,30594,8170,Philadelphia,D,12.044697,33.820869,56.178814,2.8839748,4.3180304,14.11237,41.230507,50.098564,26.704582,66.179131
D14,D,12.825496,26543,6065,14207,2405,3127,14902,2883,8150,3869,8839,2228,6611,22608,8757,Philadelphia,D,12.825496,22.849716,53.524471,9.0607691,11.780884,19.346397,25.962957,25.20647,38.734077,77.150284
D15,D,11.70101,34474,13969,9364,2185,8079,24921,4107,9296,11518,14250,5633,8617,34157,8866,Philadelphia,D,11.70101,40.520393,27.162498,6.33811,23.435053,16.480078,46.218048,39.529823,25.956612,59.479607
D16,D,9.1624575,33303,24301,1941,1420,4826,25565,2703,10394,12468,13743,8180,5563,33159,5090,Philadelphia,D,9.1624575,72.969398,5.8283038,4.2638803,14.491187,10.57305,48.769802,59.52121,15.350282,27.030602
D17,D,8.8862991,107159,67238,7498,17731,11736,82915,11798,31824,39293,45966,25725,20241,105866,17413,Philadelphia,D,8.8862991,62.746014,6.9970789,16.54644,10.95195,14.22903,47.389496,55.965279,16.448151,37.253986
D18,D,9.146924,62576,28481,22292,5017,4591,48432,4755,18391,25286,28222,13515,14707,62034,11272,Philadelphia,D,9.146924,45.514256,35.623882,8.0174503,7.3366785,9.8178892,52.209282,47.888172,18.170681,54.485744
D19,D,8.7105799,43125,19973,13658,5892,2589,32643,4617,18850,9176,17144,10263,6881,42751,8335,Philadelphia,D,8.7105799,46.314201,31.670725,13.662609,6.0034781,14.143921,28.110161,59.86351,19.49662,53.685799
D2,D,37.559772,6956,5368,1015,192,230,4836,175,2570,2091,2633,2152,481,6888,331,Philadelphia,D,37.559772,77.170784,14.59172,2.7602069,3.3064981,3.6186931,43.238213,81.731865,4.8054585,22.829216
D20,D,16.346836,93515,12238,69399,5831,3549,53239,7905,34999,10335,32860,12704,20156,85500,33379,Philadelphia,D,16.346836,13.086671,74.211624,6.2353635,3.7951131,14.848138,19.41246,38.660988,39.039764,86.91333
D21,D,16.580786,6110,1677,3376,420,355,3867,636,2091,1140,2248,762,1486,5458,1949,Philadelphia,D,16.580786,27.446808,55.253681,6.8739772,5.8101473,16.446857,29.480217,33.896797,35.709049,72.553192
D22,D,20.099169,29250,1922,24093,1792,678,18271,3506,12766,1999,10394,5621,4773,29132,8771,Philadelphia,D,20.099169,6.57094,82.369232,6.1264958,2.3179488,19.188879,10.940835,54.079277,30.107786,93.429062
D23,D,23.687733,15554,1880,11257,908,956,10773,1824,6886,2063,6390,3849,2541,15493,3206,Philadelphia,D,23.687733,12.086923,72.373665,5.8377266,6.1463289,16.931217,19.149727,60.234741,20.693216,87.913078
D3,D,39.44352,6154,1047,4033,337,414,3711,171,2103,1437,2802,581,2221,6127,957,Philadelphia,D,39.44352,17.013325,65.534615,5.4761133,6.7273316,4.6079226,38.722717,20.735189,15.61939,82.986679
D4,D,32.801922,18819,3040,14581,310,444,11648,1718,6899,3031,6551,3127,3424,17131,5387,Philadelphia,D,32.801922,16.153887,77.480209,1.6472714,2.3593178,14.749313,26.021635,47.73317,31.445917,83.846115
D4b,D,37.049965,2335,355,1573,25,174,1874,79,1016,779,923,411,512,2212,313,Philadelphia,D,37.049965,15.203426,67.366165,1.0706638,7.4518199,4.2155814,41.568836,44.528709,14.15009,84.79657
D4c,D,23.735537,3161,55,2860,21,51,2303,246,1662,395,1101,640,461,3161,938,Philadelphia,D,23.735537,1.7399557,90.477699,.66434675,1.6134135,10.68172,17.151541,58.128975,29.674154,98.260048
D4d,D,30.409828,4065,761,2920,50,169,2757,352,1447,958,1833,613,1220,4056,1528,Philadelphia,D,30.409828,18.720787,71.832718,1.2300123,4.1574416,12.767501,34.747913,33.442444,37.672585,81.279213
D5,D,32.960728,17553,13693,2075,435,785,13536,770,4737,8029,7720,3600,4120,17400,2261,Philadelphia,D,32.960728,78.00946,11.821342,2.4782088,4.4721699,5.6885343,59.315899,46.632126,12.994253,21.99054
D6,D,15.134557,15886,694,13737,156,1069,10459,2046,7219,1194,6754,3237,3517,15728,5243,Philadelphia,D,15.134557,4.3686266,86.472366,.98199672,6.7291956,19.562099,11.416005,47.927155,33.335453,95.631371
D7,D,15.182288,18872,3441,7737,588,6773,10283,2686,6833,764,6173,2746,3427,18811,9688,Philadelphia,D,15.182288,18.233362,40.997246,3.1157269,35.889149,26.120781,7.4297385,44.484043,51.501781,81.76664
D8,D,31.765614,2585,1846,446,20,253,1944,392,1111,441,862,430,432,2228,566,Philadelphia,D,31.765614,71.411995,17.253386,.7736944,9.7872343,20.16461,22.685184,49.883991,25.40395,28.588005
D9,D,9.0058451,47592,11614,10294,1940,22995,27945,8590,15738,3617,15321,6981,8340,47359,19709,Philadelphia,D,9.0058451,24.403261,21.629686,4.0763154,48.316944,30.738951,12.943281,45.564911,41.616165,75.596741
E1,A,53.644409,22909,10873,8329,1293,1179,15158,558,6368,8232,9526,4963,4563,21196,1897,Philadelphia,A,53.644409,47.461697,36.356892,5.6440701,5.1464491,3.6812243,54.307957,52.099518,8.9498014,52.538303
E2,B,21.295492,13865,3210,9614,490,209,10077,619,5490,3968,5845,3674,2171,13333,1626,Philadelphia,B,21.295492,23.151821,69.340065,3.5340786,1.5073928,6.1427011,39.376801,62.857143,12.195305,76.848175
E3,B,50.403763,24990,7355,11628,2290,2951,16663,1489,9082,6092,8810,6052,2758,24696,3176,Philadelphia,B,50.403763,29.431772,46.530613,9.1636658,11.808723,8.9359655,36.560043,68.694664,12.860382,70.56823
E4,B,16.203838,151368,54035,40134,18846,32235,99602,19438,61394,18770,50194,29801,20393,149184,31969,Philadelphia,B,16.203838,35.697769,26.514191,12.450452,21.295782,19.515673,18.845003,59.371639,21.429241,64.302231
E5,C,25.612001,18190,13245,1461,652,2408,13540,1589,9122,2829,6975,4806,2169,18001,1935,Philadelphia,C,25.612001,72.814735,8.0318861,3.5843871,13.238043,11.735599,20.893648,68.903229,10.749403,27.185265
E6,B,67.288513,14167,9946,2471,518,662,10724,602,4531,5591,6101,2956,3145,13678,1250,Philadelphia,B,67.288513,70.205406,17.441942,3.6563845,4.6728311,5.6135769,52.135399,48.451073,9.1387634,29.794594
E7,B,42.97644,13655,9614,2316,403,400,10597,750,5241,4606,5947,3907,2040,13615,1278,Philadelphia,B,42.97644,70.406441,16.960821,2.9512999,2.9293299,7.0774746,43.46513,65.696991,9.3867054,29.593559
,B,12.010774,10400,3218,6069,525,425,7165,344,3458,3363,3855,3111,744,10160,1667,Philadelphia,B,12.010774,30.942308,58.35577,5.0480771,4.0865383,4.8011165,46.936497,80.700386,16.40748,69.057693
,C,40.544121,27892,15285,9731,1259,1058,19243,1041,10221,7981,10041,8348,1693,27681,2458,Philadelphia,C,40.544121,54.800659,34.888142,4.5138392,3.7932024,5.4097595,41.474823,83.13913,8.8797369,45.199341
D12,D,10.972507,34795,20490,4885,732,6846,27503,2507,9081,15915,17516,5220,12296,34329,5147,Denver,D,10.972507,58.887772,14.039373,2.1037505,19.675241,9.1153688,57.866413,29.801325,14.993155,41.112228
A6,A,27.208387,7273,6360,156,207,420,5622,64,1261,4297,3428,2760,668,7206,390,Denver,A,27.208387,87.446724,2.1449196,2.8461432,5.7747836,1.1383849,76.431877,80.51342,5.4121566,12.553276
C7,C,20.523769,34826,28114,1228,950,3136,30871,705,8372,21794,21671,6288,15383,34360,3640,Denver,C,20.523769,80.727043,3.5261011,2.7278471,9.0047665,2.2836967,70.597,29.015736,10.593714,19.272957
D1,D,.19100466,6065,1726,961,810,2357,3895,709,2404,782,2369,788,1581,6054,962,Denver,D,.19100466,28.458368,15.845013,13.355317,38.862324,18.202824,20.077023,33.262981,15.890321,71.541634
C1,C,20.628887,27691,15826,4559,1758,4343,18619,1163,6804,10652,10858,5987,4871,27061,3043,Denver,C,20.628887,57.152142,16.463833,6.3486333,15.683796,6.2463074,57.210377,55.139069,11.244966,42.847858
B4,B,25.993086,16355,10333,3086,569,1798,11300,726,3324,7250,6744,4149,2595,15882,1646,Denver,B,25.993086,63.179455,18.868847,3.4790585,10.99358,6.4247789,64.159294,61.521351,10.363934,36.820545
A1,A,31.937757,14602,11501,1288,305,1091,10830,223,2714,7893,6093,4813,1280,14129,568,Denver,A,31.937757,78.763184,8.8207092,2.0887549,7.4715791,2.0590951,72.88089,78.992287,4.0201006,21.236816
B1,B,18.613985,9731,6049,2268,151,813,7079,322,2151,4606,3921,3309,612,9731,481,Denver,B,18.613985,62.162163,23.306957,1.5517418,8.354743,4.548665,65.065689,84.391739,4.942966,37.837837
B2,B,27.766785,11691,8211,1770,185,1166,8589,305,2228,6056,4848,3546,1302,11665,886,Denver,B,27.766785,70.233513,15.139852,1.5824138,9.973484,3.5510538,70.508789,73.143562,7.5953708,29.766487
B3,B,17.212803,10372,7804,485,213,1469,8348,240,2741,5367,5487,2512,2975,10300,1157,Denver,B,17.212803,75.241035,4.6760511,2.0536058,14.163132,2.8749402,64.290848,45.780937,11.233009,24.758965
A2,A,23.081715,4942,4249,48,59,469,3920,52,1199,2669,2646,1591,1055,4942,244,Denver,A,23.081715,85.977341,.97126669,1.1938486,9.4900846,1.3265306,68.086731,60.128494,4.9372725,14.022659
C2,C,11.566988,9113,3748,1979,77,2918,6454,1182,2214,3058,3577,2278,1299,9048,1358,Denver,C,11.566988,41.128059,21.71623,.8449468,32.020191,18.314224,47.38147,63.68465,15.008842,58.871941
D13,D,15.547991,12623,6961,2327,262,2452,9652,956,3458,5238,5544,2508,3036,12242,1698,Denver,D,15.547991,55.14537,18.434603,2.0755763,19.42486,9.9046831,54.268547,45.238094,13.870282,44.85463
C6,C,11.234633,10905,7553,1013,446,1590,9671,627,3001,6043,6992,1390,5602,10554,1503,Denver,C,11.234633,69.26181,9.2893171,4.0898671,14.580467,6.4833007,62.485783,19.879862,14.241046,30.73819
C5,C,18.21908,16983,13095,848,384,1998,14096,427,4150,9519,9260,3369,5891,16679,2062,Denver,C,18.21908,77.106522,4.9932284,2.2610846,11.764706,3.0292282,67.529793,36.38229,12.362851,22.893478
B5,B,26.649002,11943,10053,260,216,846,9753,172,2031,7550,5946,3965,1981,11897,674,Denver,B,26.649002,84.174828,2.1770074,1.8085908,7.0836473,1.7635599,77.412079,66.683487,5.6652937,15.825172
A4,A,39.120338,6135,5442,34,115,425,5098,12,1074,4012,2896,1651,1245,6119,378,Denver,A,39.120338,88.704155,.55419725,1.8744906,6.9274654,.23538643,78.697525,57.00967,6.1774797,11.295845
A3,A,29.170513,8668,7314,229,124,674,6423,129,1254,5040,3660,2843,817,8668,251,Denver,A,29.170513,84.379326,2.6419013,1.4305491,7.7757268,2.0084074,78.468002,77.677597,2.8957083,15.620674
D2,D,7.5071101,9841,8451,95,359,573,8283,157,1834,6292,5395,3169,2226,9841,453,Denver,D,7.5071101,85.87542,.96534908,3.6480033,5.8225789,1.8954486,75.962814,58.739574,4.6031909,14.12458
C9,C,14.509671,6394,5533,115,128,270,5141,96,635,4410,3114,2558,556,6394,135,Denver,C,14.509671,86.534248,1.7985611,2.0018768,4.2227087,1.867341,85.780975,82.145149,2.1113544,13.465752
A5,A,41.875546,3193,2875,21,68,102,2491,42,277,2172,1476,1191,285,3193,43,Denver,A,41.875546,90.04071,.65768868,2.1296587,3.194488,1.6860698,87.193901,80.691055,1.3466959,9.9592896
B6,B,19.073992,4588,3850,78,90,222,3730,96,485,3149,2322,1914,408,4588,124,Denver,B,19.073992,83.914558,1.7000872,1.961639,4.8387098,2.5737267,84.423592,82.42894,2.7027028,16.085442
B7,B,31.857836,13204,11337,160,283,955,11229,78,2554,8597,7556,3158,4398,13204,992,Denver,B,31.857836,85.860344,1.211754,2.1432898,7.232657,.69462997,76.560692,41.794601,7.5128751,14.139656
C8,C,10.32929,17741,13266,910,637,2227,16022,546,4785,10691,12692,2232,10460,17660,2290,Denver,C,10.32929,74.77594,5.1293612,3.590553,12.552844,3.4078143,66.726997,17.58588,12.967157,25.22406
C12,C,23.465967,18934,16012,280,524,1533,14422,266,2918,11238,9036,4946,4090,17859,1351,Denver,C,23.465967,84.567444,1.4788212,2.7675083,8.0965462,1.8444043,77.922615,54.73661,7.5648131,15.432556
C10,C,16.975391,37668,28172,813,1003,6415,30616,1620,8744,20252,19639,8227,11412,37602,3994,Denver,C,16.975391,74.790276,2.1583307,2.6627376,17.030371,5.2913508,66.148422,41.891136,10.621776,25.209724
C11,C,20.809816,10296,8480,181,417,935,8946,202,2154,6590,6404,2021,4383,10296,814,Denver,C,20.809816,82.362083,1.7579643,4.0501165,9.0811968,2.2579925,73.664207,31.558401,7.905983,17.637917
C13,C,20.138517,16722,13197,443,992,1566,10261,88,2777,7396,6532,3590,2942,14410,1673,Denver,C,20.138517,78.919983,2.6492047,5.9323049,9.3649082,.85761625,72.078743,54.960197,11.609993,21.080017
D3,D,7.5364923,5180,2262,183,345,2271,3802,789,1722,1291,2234,808,1426,5177,831,Denver,D,7.5364923,43.667953,3.5328186,6.6602316,43.841698,20.752235,33.955814,36.168308,16.051767,56.332047
B8,B,28.215431,14697,12983,207,331,857,11353,164,2185,9004,6678,5515,1163,14697,512,Denver,B,28.215431,88.337753,1.4084507,2.2521603,5.8311219,1.4445521,79.309433,82.584602,3.4837041,11.662247
C14,C,25.311768,12658,9945,155,761,1280,8756,187,2449,6120,5515,3178,2337,12376,1517,Denver,C,25.311768,78.566917,1.224522,6.0120082,10.112182,2.1356783,69.894928,57.62466,12.257595,21.433083
B9,B,26.982264,10633,8846,265,250,937,7420,176,1524,5720,4397,3166,1231,9558,732,Denver,B,26.982264,83.193832,2.4922411,2.3511708,8.8121881,2.3719676,77.088951,72.003639,7.6585059,16.806168
D16,D,14.077227,4050,554,74,12,3344,2449,994,1073,382,1179,524,655,3974,674,Denver,D,14.077227,13.679012,1.8271605,.2962963,82.567902,40.587994,15.598204,44.444443,16.960241,86.320984
D5,D,7.1930723,6587,1417,288,194,4461,4523,1425,2373,725,2221,1150,1071,6587,1309,Denver,D,7.1930723,21.51207,4.3722482,2.9451952,67.724304,31.505638,16.029184,51.778477,19.872477,78.48793
D11,D,.56761259,11260,8453,838,414,814,9307,228,2295,6784,6503,959,5544,11185,1277,Denver,D,.56761259,75.071045,7.4422736,3.6767318,7.2291298,2.449769,72.891373,14.74704,11.417076,24.928955
D15,D,10.030597,6312,893,385,0,4914,3973,1714,1538,721,1711,820,891,6207,1212,Denver,D,10.030597,14.147655,6.099493,0,77.851707,43.141205,18.147495,47.92519,19.52634,85.852341
D14,D,7.5628476,4377,1453,182,53,2551,2401,780,1140,481,1220,543,677,4084,1210,Denver,D,7.5628476,33.196255,4.1580992,1.210875,58.281929,32.486465,20.033319,44.508198,29.627815,66.803741
D6,D,8.7665138,14839,8126,1164,397,4655,11152,1540,3817,5795,7011,2324,4687,14072,3315,Denver,D,8.7665138,54.761101,7.8441944,2.6753824,31.370039,13.809182,51.963772,33.147911,23.557419,45.238899
D7,D,5.1842375,12111,2919,1460,472,7018,7486,2065,3462,1959,3927,1375,2552,12099,3747,Denver,D,5.1842375,24.102057,12.055157,3.8972836,57.947319,27.584826,26.168848,35.014004,30.969501,75.897942
D8,D,11.953813,35089,7923,1529,680,24278,22247,6740,11039,4468,11345,5416,5929,35056,8409,Denver,D,11.953813,22.579725,4.357491,1.9379293,69.189774,30.296219,20.083607,47.739094,23.987335,77.420273
C16,C,10.652755,18101,8426,1300,320,7569,12850,1865,5545,5440,8218,2806,5412,17817,4366,Denver,C,10.652755,46.549915,7.1819239,1.7678581,41.815369,14.513618,42.334629,34.144562,24.504686,53.450085
B10,B,11.747434,7385,3881,270,83,2991,5180,647,1713,2820,2957,1525,1432,7317,1034,Denver,B,11.747434,52.552471,3.6560595,1.1238998,40.501015,12.490348,54.440155,51.57254,14.131474,47.447529
C17,C,0,8604,5051,159,36,3233,6530,738,3382,2410,3941,1390,2551,8375,1309,Denver,C,0,58.705254,1.8479776,.41841003,37.575546,11.301684,36.906586,35.270237,15.62985,41.294746
B11,B,15.996072,2326,1904,7,66,238,1797,29,539,1229,1016,828,188,2290,129,Denver,B,15.996072,81.857269,.30094582,2.8374894,10.232159,1.6138008,68.391762,81.496063,5.6331878,18.142731
C18,C,18.001842,31870,22619,772,696,6731,25186,2023,8331,14832,15486,8086,7400,31581,3938,Denver,C,18.001842,70.972702,2.4223409,2.183872,21.120176,8.0322399,58.889858,52.214905,12.469522,29.027298
D9,D,8.0954781,9007,6424,108,348,1820,7684,558,1852,5274,5249,1555,3694,8935,1042,Denver,D,8.0954781,71.322304,1.1990674,3.8636615,20.206507,7.2618427,68.636124,29.624691,11.662004,28.677696
