OID_,OBJECTID_1,GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,OBJECTID,CBSA10_1,METRO_NAME,HRS2010,RHRS10,Shape_Leng,EQINTERV10,fips,pmin,fips_1,lifeExp,OID_1,FIPS_12,POPTOT,WHITENH,BLACKNH,AIANNH,ASIANNH,NHPINH,OTHERNH,TWOMORENH,LATINX,PWHITENH,PBLACKNH,PAIANNH,PASIANNH,PNHPINH,POTHERNH,PTWOMORENH,PLATINX,MHI,POVSTAT,POVBELOW,PPOV,eqint,Grade,Shape_Length,Shape_Area
202,907,06037535002,Census Tract 5350.02,483255.000000000000000,0.000000000000000,+33.9711665,-118.2465194,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.027826279199200,4,6037535002.000000000000000,99.870000000000005,,76.400000000000006,,,3735,5,149,12,0,0,0,0,3569,0.1300000,3.9900000,0.3200000,0.0000000,0.0000000,0.0000000,0.0000000,95.5599976,37642,3735,1057,28.2999992,4,D,0.027826279199194,0.000047142599882
203,908,06037535001,Census Tract 5350.01,449783.000000000000000,0.000000000000000,+33.9714062,-118.2531399,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.026518428710500,4,6037535001.000000000000000,100.000000000000000,,76.500000000000000,,,4288,0,369,25,0,0,0,0,3894,0.0000000,8.6099997,0.5800000,0.0000000,0.0000000,0.0000000,0.0000000,90.8099976,41702,4288,935,21.8099995,4,D,0.026518428710497,0.000043877375422
204,909,06037533806,Census Tract 5338.06,949591.000000000000000,280270.000000000000000,+33.9722323,-118.1704919,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.610906000000000,2.600000000000000,0.084307080247200,3,6037533806.000000000000000,99.030000000000001,,77.299999999999997,,,3820,37,121,0,24,0,0,0,3638,0.9700000,3.1700001,0.0000000,0.6300000,0.0000000,0.0000000,0.0000000,95.2399979,39708,3817,1252,32.7999992,3,C,0.084307080247170,0.000119972685523
205,910,06037533805,Census Tract 5338.05,432100.000000000000000,0.000000000000000,+33.9744232,-118.1751358,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.275003000000000,2.300000000000000,0.030371558361500,2,6037533805.000000000000000,99.629999999999995,,79.500000000000000,,,3505,13,60,0,22,0,0,0,3410,0.3700000,1.7100000,0.0000000,0.6300000,0.0000000,0.0000000,0.0000000,97.2900009,45500,3505,682,19.4599991,2,B,0.030371558361506,0.000042153754590
206,911,06037533001,Census Tract 5330.01,477674.000000000000000,0.000000000000000,+33.9802221,-118.2455500,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.032059460287400,4,6037533001.000000000000000,98.670000000000002,,82.000000000000000,,,4270,57,265,0,0,0,0,0,3948,1.3300000,6.2100000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,92.4599991,33656,4253,1271,29.8799992,4,D,0.032059460287427,0.000046602707844
207,912,06037554204,Census Tract 5542.04,659356.000000000000000,0.000000000000000,+33.8847475,-118.1285840,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.040560377140500,3,6037554204.000000000000000,88.590000000000003,,77.700000000000003,,,4417,504,514,0,456,0,33,145,2765,11.4099998,11.6400003,0.0000000,10.3199997,0.0000000,0.7500000,3.2800000,62.5999985,37405,4405,624,14.1700001,3,C,0.040560377140452,0.000064257112041
208,913,06037554203,Census Tract 5542.03,684289.000000000000000,0.000000000000000,+33.8802194,-118.1247134,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.044251881236100,3,6037554203.000000000000000,77.579999999999998,,78.900000000000006,,,3671,823,183,0,273,134,0,233,2025,22.4200001,4.9899998,0.0000000,7.4400001,3.6500001,0.0000000,6.3499999,55.1599998,51667,3579,294,8.2100000,3,C,0.044251881236061,0.000066683723676
209,914,06037554105,Census Tract 5541.05,337186.000000000000000,0.000000000000000,+33.8860491,-118.1198534,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.030157144614900,3,6037554105.000000000000000,83.689999999999998,,78.099999999999994,,,4569,745,1059,45,374,0,0,38,2308,16.3099995,23.1800003,0.9800000,8.1899996,0.0000000,0.0000000,0.8300000,50.5099983,42688,4569,1137,24.8899994,3,C,0.030157144614911,0.000032860837111
210,915,06037554104,Census Tract 5541.04,364478.000000000000000,0.000000000000000,+33.8931415,-118.1195565,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.024796259449500,3,6037554104.000000000000000,88.819999999999993,,77.400000000000006,,,2505,280,398,10,380,0,0,22,1415,11.1800003,15.8900003,0.4000000,15.1700001,0.0000000,0.0000000,0.8800000,56.4900017,63625,2487,579,23.2800007,3,C,0.024796259449453,0.000035523706209
211,916,06037402002,Census Tract 4020.02,1679000.000000000000000,0.000000000000000,+34.0874081,-117.7134071,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.053109751859600,3,6037402002.000000000000000,47.560000000000002,,78.599999999999994,,,3976,2085,134,11,315,0,0,117,1314,52.4399986,3.3699999,0.2800000,7.9200001,0.0000000,0.0000000,2.9400001,33.0499992,53614,3854,459,11.9099998,3,C,0.053109751859620,0.000164010277442
212,917,06037531504,Census Tract 5315.04,502788.000000000000000,0.000000000000000,+34.0282174,-118.1673915,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.031296426834200,4,6037531504.000000000000000,99.349999999999994,,77.299999999999997,,,4280,28,0,0,0,0,0,0,4252,0.6500000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,99.3499985,43482,4261,1259,29.5499992,4,D,0.031296426834166,0.000049080240509
213,918,06037531503,Census Tract 5315.03,1162923.000000000000000,0.000000000000000,+34.0294089,-118.1747440,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.043453205924600,4,6037531503.000000000000000,99.359999999999999,,80.099999999999994,,,2802,18,0,0,0,0,0,0,2784,0.6400000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,99.3600006,41577,2788,723,25.9300003,4,D,0.043453205924595,0.000113521583365
214,919,06037320202,Census Tract 3202.02,1615102.000000000000000,0.000000000000000,+34.2897466,-118.4345092,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.345384000000000,2.300000000000000,0.055947461862900,2,6037320202.000000000000000,93.790000000000006,,79.400000000000006,,,5941,369,25,0,140,8,4,4,5391,6.2100000,0.4200000,0.0000000,2.3599999,0.1300000,0.0700000,0.0700000,90.7399979,69063,5869,548,9.3400002,2,B,0.055947461862938,0.000158139970109
215,920,06037320201,Census Tract 3202.01,918376.000000000000000,0.000000000000000,+34.2860283,-118.4396292,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.683775000000000,2.700000000000000,0.049595312086600,3,6037320201.000000000000000,96.579999999999998,,76.200000000000003,,,4556,156,0,0,0,0,0,0,4400,3.4200001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,96.5800018,32148,4556,1021,22.4099998,3,C,0.049595312086609,0.000089917883696
216,921,06037430902,Census Tract 4309.02,1175439.000000000000000,0.000000000000000,+34.1348189,-118.0144844,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.051725644383500,3,6037430902.000000000000000,76.150000000000006,,80.099999999999994,,,4743,1131,294,0,1230,67,0,102,1919,23.8500004,6.1999998,0.0000000,25.9300003,1.4100000,0.0000000,2.1500001,40.4599991,83497,4654,536,11.5200005,3,C,0.051725644383508,0.000114884266262
217,922,06037430901,Census Tract 4309.01,1168203.000000000000000,0.000000000000000,+34.1416685,-118.0115108,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.045818450476400,3,6037430901.000000000000000,77.180000000000007,,80.900000000000006,,,4597,1049,425,0,715,0,0,144,2264,22.8199997,9.2500000,0.0000000,15.5500002,0.0000000,0.0000000,3.1300001,49.2500000,65380,4560,424,9.3000002,3,C,0.045818450476417,0.000114185486726
218,923,06037700802,Census Tract 7008.02,685912.000000000000000,0.000000000000000,+34.0684232,-118.3820778,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.532442000000000,2.500000000000000,0.046982603626800,3,6037700802.000000000000000,32.640000000000001,,85.200000000000003,,,4066,2739,266,0,499,0,0,77,485,67.3600006,6.5400000,0.0000000,12.2700005,0.0000000,0.0000000,1.8900000,11.9300003,67422,4066,467,11.4899998,3,C,0.046982603626759,0.000066987408464
219,925,06037700502,Census Tract 7005.02,504036.000000000000000,0.000000000000000,+34.0902917,-118.3807073,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.268302000000000,3.300000000000000,0.032054597007700,4,6037700502.000000000000000,21.989999999999998,,79.700000000000003,,,4174,3256,4,0,347,0,15,78,474,78.0100021,0.1000000,0.0000000,8.3100004,0.0000000,0.3600000,1.8700000,11.3599997,76765,4174,531,12.7200003,4,D,0.032054597007679,0.000049237729859
220,926,06037700501,Census Tract 7005.01,597372.000000000000000,0.000000000000000,+34.0876356,-118.3878271,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.043933000000000,3.000000000000000,0.045187270087800,3,6037700501.000000000000000,33.950000000000003,,83.700000000000003,,,3567,2356,234,0,235,49,18,121,554,66.0500031,6.5599999,0.0000000,6.5900002,1.3700000,0.5000000,3.3900001,15.5299997,82847,3567,249,6.9800000,3,C,0.045187270087825,0.000058353060926
221,927,06037700101,Census Tract 7001.01,674088.000000000000000,0.000000000000000,+34.0925747,-118.3524483,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.043520355286400,3,6037700101.000000000000000,16.809999999999999,,81.500000000000000,,,5265,4380,126,3,166,0,0,138,452,83.1900024,2.3900001,0.0600000,3.1500001,0.0000000,0.0000000,2.6199999,8.5799999,55386,5265,743,14.1099997,3,C,0.043520355286408,0.000065851089946
222,928,06037670328,Census Tract 6703.28,3588163.000000000000000,1405511.000000000000000,+33.7724316,-118.4179511,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.000000000000000,1.000000000000000,0.117377991100000,1,6037670328.000000000000000,37.780000000000001,,83.900000000000006,,,4900,3049,10,0,1097,0,0,201,543,62.2200012,0.2000000,0.0000000,22.3899994,0.0000000,0.0000000,4.0999999,11.0799999,190583,4900,165,3.3699999,1,A,0.117377991099668,0.000486030323894
223,929,06037670326,Census Tract 6703.26,4039094.000000000000000,510091.000000000000000,+33.7882095,-118.4049506,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.000000000000000,1.000000000000000,0.125890109485000,1,6037670326.000000000000000,38.130000000000003,,86.400000000000006,,,3514,2174,0,2,992,10,44,51,241,61.8699989,0.0000000,0.0600000,28.2299995,0.2800000,1.2500000,1.4500000,6.8600001,151367,3514,295,8.3900003,1,A,0.125890109485473,0.000442843046143
224,930,06037670324,Census Tract 6703.24,4736538.000000000000000,593830.000000000000000,+33.7977558,-118.3834780,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.000000000000000,1.000000000000000,0.150691138189000,1,6037670324.000000000000000,28.690000000000001,,85.299999999999997,,,5109,3643,24,0,759,0,0,168,515,71.3099976,0.4700000,0.0000000,14.8599997,0.0000000,0.0000000,3.2900000,10.0799999,208125,5109,269,5.2700000,1,A,0.150691138189026,0.000518956888912
225,931,06037502003,Census Tract 5020.03,643641.000000000000000,0.000000000000000,+33.9631768,-118.0393767,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.032695310040900,4,6037502003.000000000000000,90.689999999999998,,78.700000000000003,,,2718,253,18,0,32,0,59,10,2346,9.3100004,0.6600000,0.0000000,1.1799999,0.0000000,2.1700001,0.3700000,86.3099976,68631,2718,432,15.8900003,4,D,0.032695310040864,0.000062782177684
226,932,06037501804,Census Tract 5018.04,532319.000000000000000,0.000000000000000,+33.9698819,-118.0349208,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.235812000000000,3.200000000000000,0.032105405641200,3,6037501804.000000000000000,88.170000000000002,,80.200000000000003,,,2214,262,29,0,43,0,22,11,1847,11.8299999,1.3099999,0.0000000,1.9400001,0.0000000,0.9900000,0.5000000,83.4199982,49129,2183,499,22.8600006,3,C,0.032105405641197,0.000051927918552
227,933,06037501803,Census Tract 5018.03,592184.000000000000000,0.000000000000000,+33.9717393,-118.0408524,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.033304646423800,4,6037501803.000000000000000,85.079999999999998,,77.900000000000006,,,4396,656,93,32,41,0,52,0,3522,14.9200001,2.1199999,0.7300000,0.9300000,0.0000000,1.1799999,0.0000000,80.1200027,33594,4300,1119,26.0200005,4,D,0.033304646423751,0.000057769014028
228,935,06037550902,Census Tract 5509.02,967596.000000000000000,0.000000000000000,+33.9477159,-118.1251864,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.043599992992400,3,6037550902.000000000000000,87.780000000000001,,81.599999999999994,,,5768,705,91,8,349,9,0,73,4533,12.2200003,1.5800000,0.1400000,6.0500002,0.1600000,0.0000000,1.2700000,78.5899963,57036,5768,1021,17.7000008,3,C,0.043599992992363,0.000094365080191
229,936,06037550901,Census Tract 5509.01,1125709.000000000000000,0.000000000000000,+33.9420607,-118.1289738,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.986160000000000,3.000000000000000,0.046489591726400,3,6037550901.000000000000000,82.829999999999998,,77.099999999999994,,,4008,688,136,0,283,0,0,37,2864,17.1700001,3.3900001,0.0000000,7.0599999,0.0000000,0.0000000,0.9200000,71.4599991,60500,4005,617,15.4099998,3,C,0.046489591726355,0.000109778193671
230,937,06037534803,Census Tract 5348.03,610714.000000000000000,0.000000000000000,+33.9692765,-118.2254355,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.989946000000000,3.000000000000000,0.042830688514500,3,6037534803.000000000000000,99.019999999999996,,77.299999999999997,,,4789,47,0,20,52,0,0,15,4655,0.9800000,0.0000000,0.4200000,1.0900000,0.0000000,0.0000000,0.3100000,97.1999969,41106,4789,1328,27.7299995,3,C,0.042830688514491,0.000059575179693
231,938,06037534802,Census Tract 5348.02,403893.000000000000000,0.000000000000000,+33.9711850,-118.2216728,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.992395000000000,3.000000000000000,0.026478443818500,3,6037534802.000000000000000,98.450000000000003,,77.299999999999997,,,3156,49,0,0,0,0,21,0,3086,1.5500000,0.0000000,0.0000000,0.0000000,0.0000000,0.6700000,0.0000000,97.7799988,51938,3156,608,19.2600002,3,C,0.026478443818462,0.000039400388348
232,939,06037533703,Census Tract 5337.03,774671.000000000000000,78552.000000000000000,+33.9836095,-118.1734078,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.050109568284600,3,6037533703.000000000000000,99.829999999999998,,78.299999999999997,,,4753,8,0,0,0,0,0,0,4745,0.1700000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,99.8300018,42786,4753,983,20.6800003,3,C,0.050109568284568,0.000083245107459
233,940,06037533403,Census Tract 5334.03,473271.000000000000000,0.000000000000000,+33.9879399,-118.1871993,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.036090032942300,3,6037533403.000000000000000,95.510000000000005,,78.400000000000006,,,2939,132,27,7,53,0,0,0,2720,4.4899998,0.9200000,0.2400000,1.8000000,0.0000000,0.0000000,0.0000000,92.5500031,46810,2811,685,24.3700008,3,C,0.036090032942300,0.000046177200011
234,941,06037533402,Census Tract 5334.02,485626.000000000000000,0.000000000000000,+33.9898752,-118.1951817,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.030593553581400,3,6037533402.000000000000000,99.069999999999993,,77.299999999999997,,,4067,38,0,0,0,0,0,0,4029,0.9300000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,99.0699997,32314,4067,1365,33.5600014,3,C,0.030593553581435,0.000047383914007
235,942,06037533300,Census Tract 5333,346625.000000000000000,0.000000000000000,+33.9927923,-118.2024051,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.024945030735400,3,6037533300.000000000000000,98.200000000000003,,77.299999999999997,,,3380,61,13,0,0,0,8,4,3294,1.8000000,0.3800000,0.0000000,0.0000000,0.0000000,0.2400000,0.1200000,97.4599991,34417,3380,805,23.8199997,3,C,0.024945030735411,0.000033822327679
236,943,06037541500,Census Tract 5415,811094.000000000000000,0.000000000000000,+33.9148293,-118.2270116,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.038291683751900,4,6037541500.000000000000000,99.540000000000006,,75.900000000000006,,,6094,28,578,0,0,0,0,10,5478,0.4600000,9.4799995,0.0000000,0.0000000,0.0000000,0.0000000,0.1600000,89.8899994,49514,6003,1365,22.7399998,4,D,0.038291683751856,0.000079072498782
237,944,06037405101,Census Tract 4051.01,1121229.000000000000000,0.000000000000000,+34.0958307,-117.9616912,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.045922343564300,4,6037405101.000000000000000,94.280000000000001,,79.299999999999997,,,5748,329,44,0,1029,0,0,16,4330,5.7199998,0.7700000,0.0000000,17.8999996,0.0000000,0.0000000,0.2800000,75.3300018,74844,5647,650,11.5100002,4,D,0.045922343564308,0.000109535929572
238,945,06037536103,Census Tract 5361.03,1180316.000000000000000,0.000000000000000,+33.9427497,-118.1850472,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.046915485547200,3,6037536103.000000000000000,97.909999999999997,,79.200000000000003,,,5447,114,8,0,8,0,0,30,5287,2.0899999,0.1500000,0.0000000,0.1500000,0.0000000,0.0000000,0.5500000,97.0599976,63125,5447,964,17.7000008,3,C,0.046915485547238,0.000115104361208
239,946,06037533002,Census Tract 5330.02,485608.000000000000000,0.000000000000000,+33.9774904,-118.2391487,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.028338302265300,4,6037533002.000000000000000,99.129999999999995,,76.200000000000003,,,2647,23,0,0,0,0,93,5,2526,0.8700000,0.0000000,0.0000000,0.0000000,0.0000000,3.5100000,0.1900000,95.4300003,36339,2647,759,28.6700001,4,D,0.028338302265310,0.000047375601278
